year_label,year,ceremony_number,award_id,award_label,name,film,winner,ethnic_background,milestone-note
1975 (48th),1975,48,best_actor_leading_role,Best Actor in a Leading Role,James Whitmore,"Give 'em Hell, Harry!",FALSE,,
1976 (49th),1976,49,best_actor_leading_role,Best Actor in a Leading Role,Peter Finch †,Network,TRUE,,
1976 (49th),1976,49,best_actor_leading_role,Best Actor in a Leading Role,Robert De Niro,Taxi Driver,FALSE,,
1976 (49th),1976,49,best_actor_leading_role,Best Actor in a Leading Role,Giancarlo Giannini,Seven Beauties,FALSE,,
1976 (49th),1976,49,best_actor_leading_role,Best Actor in a Leading Role,William Holden,Network,FALSE,,
1976 (49th),1976,49,best_actor_leading_role,Best Actor in a Leading Role,Sylvester Stallone,Rocky,FALSE,,
1977 (50th),1977,50,best_actor_leading_role,Best Actor in a Leading Role,Richard Dreyfuss,The Goodbye Girl,TRUE,,
1977 (50th),1977,50,best_actor_leading_role,Best Actor in a Leading Role,Woody Allen,Annie Hall,FALSE,,
1977 (50th),1977,50,best_actor_leading_role,Best Actor in a Leading Role,Richard Burton,Equus,FALSE,,
1977 (50th),1977,50,best_actor_leading_role,Best Actor in a Leading Role,Marcello Mastroianni,A Special Day,FALSE,,
1977 (50th),1977,50,best_actor_leading_role,Best Actor in a Leading Role,John Travolta,Saturday Night Fever,FALSE,,
1978 (51st),1978,51,best_actor_leading_role,Best Actor in a Leading Role,Jon Voight,Coming Home,TRUE,,
1978 (51st),1978,51,best_actor_leading_role,Best Actor in a Leading Role,Warren Beatty,Heaven Can Wait,FALSE,,
1978 (51st),1978,51,best_actor_leading_role,Best Actor in a Leading Role,Gary Busey,The Buddy Holly Story,FALSE,,
1978 (51st),1978,51,best_actor_leading_role,Best Actor in a Leading Role,Robert De Niro,The Deer Hunter,FALSE,,
1978 (51st),1978,51,best_actor_leading_role,Best Actor in a Leading Role,Laurence Olivier,The Boys from Brazil,FALSE,,
1979 (52nd),1979,52,best_actor_leading_role,Best Actor in a Leading Role,Dustin Hoffman,Kramer vs. Kramer,TRUE,,
1979 (52nd),1979,52,best_actor_leading_role,Best Actor in a Leading Role,Jack Lemmon,The China Syndrome,FALSE,,
1979 (52nd),1979,52,best_actor_leading_role,Best Actor in a Leading Role,Al Pacino,...And Justice for All.,FALSE,,
1979 (52nd),1979,52,best_actor_leading_role,Best Actor in a Leading Role,Roy Scheider,All That Jazz,FALSE,,
1979 (52nd),1979,52,best_actor_leading_role,Best Actor in a Leading Role,Peter Sellers,Being There,FALSE,,
1980 (53rd),1980,53,best_actor_leading_role,Best Actor in a Leading Role,Robert De Niro,Raging Bull,TRUE,,
1980 (53rd),1980,53,best_actor_leading_role,Best Actor in a Leading Role,Robert Duvall,The Great Santini,FALSE,,
1980 (53rd),1980,53,best_actor_leading_role,Best Actor in a Leading Role,John Hurt,The Elephant Man,FALSE,,
1980 (53rd),1980,53,best_actor_leading_role,Best Actor in a Leading Role,Jack Lemmon,Tribute,FALSE,,
1980 (53rd),1980,53,best_actor_leading_role,Best Actor in a Leading Role,Peter O'Toole,The Stunt Man,FALSE,,
1981 (54th),1981,54,best_actor_leading_role,Best Actor in a Leading Role,Henry Fonda,On Golden Pond,TRUE,,
1981 (54th),1981,54,best_actor_leading_role,Best Actor in a Leading Role,Warren Beatty,Reds,FALSE,,
1981 (54th),1981,54,best_actor_leading_role,Best Actor in a Leading Role,Burt Lancaster,Atlantic City,FALSE,,
1981 (54th),1981,54,best_actor_leading_role,Best Actor in a Leading Role,Dudley Moore,Arthur,FALSE,,
1981 (54th),1981,54,best_actor_leading_role,Best Actor in a Leading Role,Paul Newman,Absence of Malice,FALSE,,
1982 (55th),1982,55,best_actor_leading_role,Best Actor in a Leading Role,Ben Kingsley,Gandhi,TRUE,asian,First actor of Indian descent to win this category.
1982 (55th),1982,55,best_actor_leading_role,Best Actor in a Leading Role,Dustin Hoffman,Tootsie,FALSE,,
1982 (55th),1982,55,best_actor_leading_role,Best Actor in a Leading Role,Jack Lemmon,Missing,FALSE,,
1982 (55th),1982,55,best_actor_leading_role,Best Actor in a Leading Role,Paul Newman,The Verdict,FALSE,,
1982 (55th),1982,55,best_actor_leading_role,Best Actor in a Leading Role,Peter O'Toole,My Favorite Year,FALSE,,
1983 (56th),1983,56,best_actor_leading_role,Best Actor in a Leading Role,Robert Duvall,Tender Mercies,TRUE,,
1983 (56th),1983,56,best_actor_leading_role,Best Actor in a Leading Role,Michael Caine,Educating Rita,FALSE,,
1983 (56th),1983,56,best_actor_leading_role,Best Actor in a Leading Role,Tom Conti,"Reuben, Reuben",FALSE,,
1983 (56th),1983,56,best_actor_leading_role,Best Actor in a Leading Role,Tom Courtenay,The Dresser,FALSE,,
1983 (56th),1983,56,best_actor_leading_role,Best Actor in a Leading Role,Albert Finney,The Dresser,FALSE,,
1984 (57th),1984,57,best_actor_leading_role,Best Actor in a Leading Role,F. Murray Abraham,Amadeus,TRUE,asian,First actor of Syrian descent to win Best Actor.
1984 (57th),1984,57,best_actor_leading_role,Best Actor in a Leading Role,Jeff Bridges,Starman,FALSE,,
1984 (57th),1984,57,best_actor_leading_role,Best Actor in a Leading Role,Albert Finney,Under the Volcano,FALSE,,
1984 (57th),1984,57,best_actor_leading_role,Best Actor in a Leading Role,Tom Hulce,Amadeus,FALSE,,
1984 (57th),1984,57,best_actor_leading_role,Best Actor in a Leading Role,Sam Waterston,The Killing Fields,FALSE,,
1985 (58th),1985,58,best_actor_leading_role,Best Actor in a Leading Role,William Hurt,Kiss of the Spider Woman,TRUE,,
1985 (58th),1985,58,best_actor_leading_role,Best Actor in a Leading Role,Harrison Ford,Witness,FALSE,,
1985 (58th),1985,58,best_actor_leading_role,Best Actor in a Leading Role,James Garner,Murphy's Romance,FALSE,,
1985 (58th),1985,58,best_actor_leading_role,Best Actor in a Leading Role,Jack Nicholson,Prizzi's Honor,FALSE,,
1985 (58th),1985,58,best_actor_leading_role,Best Actor in a Leading Role,Jon Voight,Runaway Train,FALSE,,
1986 (59th),1986,59,best_actor_leading_role,Best Actor in a Leading Role,Paul Newman,The Color of Money,TRUE,,
1986 (59th),1986,59,best_actor_leading_role,Best Actor in a Leading Role,Dexter Gordon,Round Midnight,FALSE,black,First jazz musician to be nominated for Best Actor.
1986 (59th),1986,59,best_actor_leading_role,Best Actor in a Leading Role,Bob Hoskins,Mona Lisa,FALSE,,
1986 (59th),1986,59,best_actor_leading_role,Best Actor in a Leading Role,William Hurt,Children of a Lesser God,FALSE,,
1986 (59th),1986,59,best_actor_leading_role,Best Actor in a Leading Role,James Woods,Salvador,FALSE,,
1987 (60th),1987,60,best_actor_leading_role,Best Actor in a Leading Role,Michael Douglas,Wall Street,TRUE,,
1987 (60th),1987,60,best_actor_leading_role,Best Actor in a Leading Role,William Hurt,Broadcast News,FALSE,,
1987 (60th),1987,60,best_actor_leading_role,Best Actor in a Leading Role,Marcello Mastroianni,Dark Eyes,FALSE,,
1987 (60th),1987,60,best_actor_leading_role,Best Actor in a Leading Role,Jack Nicholson,Ironweed,FALSE,,
1987 (60th),1987,60,best_actor_leading_role,Best Actor in a Leading Role,Robin Williams,"Good Morning, Vietnam",FALSE,,
1988 (61st),1988,61,best_actor_leading_role,Best Actor in a Leading Role,Dustin Hoffman,Rain Man,TRUE,,
1988 (61st),1988,61,best_actor_leading_role,Best Actor in a Leading Role,Gene Hackman,Mississippi Burning,FALSE,,
1988 (61st),1988,61,best_actor_leading_role,Best Actor in a Leading Role,Tom Hanks,Big,FALSE,,
1988 (61st),1988,61,best_actor_leading_role,Best Actor in a Leading Role,Edward James Olmos,Stand and Deliver,FALSE,hispanic,First and (to date) only American actor of Hispanic descent to be nominated for Best Actor.Born in California to Mexican parents.
1988 (61st),1988,61,best_actor_leading_role,Best Actor in a Leading Role,Max von Sydow,Pelle the Conqueror,FALSE,,
1989 (62nd),1989,62,best_actor_leading_role,Best Actor in a Leading Role,Daniel Day-Lewis,My Left Foot,TRUE,,
1989 (62nd),1989,62,best_actor_leading_role,Best Actor in a Leading Role,Kenneth Branagh,Henry V,FALSE,,
1989 (62nd),1989,62,best_actor_leading_role,Best Actor in a Leading Role,Tom Cruise,Born on the Fourth of July,FALSE,,
1989 (62nd),1989,62,best_actor_leading_role,Best Actor in a Leading Role,Morgan Freeman,Driving Miss Daisy,FALSE,black,
1989 (62nd),1989,62,best_actor_leading_role,Best Actor in a Leading Role,Robin Williams,Dead Poets Society,FALSE,,
1990 (63rd),1990,63,best_actor_leading_role,Best Actor in a Leading Role,Jeremy Irons,Reversal of Fortune,TRUE,,
1990 (63rd),1990,63,best_actor_leading_role,Best Actor in a Leading Role,Kevin Costner,Dances with Wolves,FALSE,,
1990 (63rd),1990,63,best_actor_leading_role,Best Actor in a Leading Role,Robert De Niro,Awakenings,FALSE,,
1990 (63rd),1990,63,best_actor_leading_role,Best Actor in a Leading Role,Gérard Depardieu,Cyrano de Bergerac,FALSE,,
1990 (63rd),1990,63,best_actor_leading_role,Best Actor in a Leading Role,Richard Harris,The Field,FALSE,,
1991 (64th),1991,64,best_actor_leading_role,Best Actor in a Leading Role,Anthony Hopkins,The Silence of the Lambs,TRUE,,
1991 (64th),1991,64,best_actor_leading_role,Best Actor in a Leading Role,Warren Beatty,Bugsy,FALSE,,
1991 (64th),1991,64,best_actor_leading_role,Best Actor in a Leading Role,Robert De Niro,Cape Fear,FALSE,,
1991 (64th),1991,64,best_actor_leading_role,Best Actor in a Leading Role,Nick Nolte,The Prince of Tides,FALSE,,
1991 (64th),1991,64,best_actor_leading_role,Best Actor in a Leading Role,Robin Williams,The Fisher King,FALSE,,
1992 (65th),1992,65,best_actor_leading_role,Best Actor in a Leading Role,Al Pacino,Scent of a Woman,TRUE,,
1992 (65th),1992,65,best_actor_leading_role,Best Actor in a Leading Role,Robert Downey Jr.,Chaplin,FALSE,,
1992 (65th),1992,65,best_actor_leading_role,Best Actor in a Leading Role,Clint Eastwood,Unforgiven,FALSE,,
1992 (65th),1992,65,best_actor_leading_role,Best Actor in a Leading Role,Stephen Rea,The Crying Game,FALSE,,
1992 (65th),1992,65,best_actor_leading_role,Best Actor in a Leading Role,Denzel Washington,Malcolm X,FALSE,black,
1993 (66th),1993,66,best_actor_leading_role,Best Actor in a Leading Role,Tom Hanks,Philadelphia,TRUE,,
1993 (66th),1993,66,best_actor_leading_role,Best Actor in a Leading Role,Daniel Day-Lewis,In the Name of the Father,FALSE,,
1993 (66th),1993,66,best_actor_leading_role,Best Actor in a Leading Role,Laurence Fishburne,What's Love Got to Do with It,FALSE,black,Second film to feature African-American nominees for both Best Actor and Best Actress.
1993 (66th),1993,66,best_actor_leading_role,Best Actor in a Leading Role,Anthony Hopkins,The Remains of the Day,FALSE,,
1993 (66th),1993,66,best_actor_leading_role,Best Actor in a Leading Role,Liam Neeson,Schindler's List,FALSE,,
1994 (67th),1994,67,best_actor_leading_role,Best Actor in a Leading Role,Tom Hanks,Forrest Gump,TRUE,,
1994 (67th),1994,67,best_actor_leading_role,Best Actor in a Leading Role,Morgan Freeman,The Shawshank Redemption,FALSE,black,
1994 (67th),1994,67,best_actor_leading_role,Best Actor in a Leading Role,Nigel Hawthorne,The Madness of King George,FALSE,,
1994 (67th),1994,67,best_actor_leading_role,Best Actor in a Leading Role,Paul Newman,Nobody's Fool,FALSE,,
1994 (67th),1994,67,best_actor_leading_role,Best Actor in a Leading Role,John Travolta,Pulp Fiction,FALSE,,
1995 (68th),1995,68,best_actor_leading_role,Best Actor in a Leading Role,Nicolas Cage,Leaving Las Vegas,TRUE,,
1995 (68th),1995,68,best_actor_leading_role,Best Actor in a Leading Role,Richard Dreyfuss,Mr. Holland's Opus,FALSE,,
1995 (68th),1995,68,best_actor_leading_role,Best Actor in a Leading Role,Anthony Hopkins,Nixon,FALSE,,
1995 (68th),1995,68,best_actor_leading_role,Best Actor in a Leading Role,Sean Penn,Dead Man Walking,FALSE,,
1995 (68th),1995,68,best_actor_leading_role,Best Actor in a Leading Role,Massimo Troisi (posthumous),Il Postino: The Postman,FALSE,,
1996 (69th),1996,69,best_actor_leading_role,Best Actor in a Leading Role,Geoffrey Rush,Shine,TRUE,,
1996 (69th),1996,69,best_actor_leading_role,Best Actor in a Leading Role,Tom Cruise,Jerry Maguire,FALSE,,
1996 (69th),1996,69,best_actor_leading_role,Best Actor in a Leading Role,Ralph Fiennes,The English Patient,FALSE,,
1996 (69th),1996,69,best_actor_leading_role,Best Actor in a Leading Role,Woody Harrelson,The People vs. Larry Flynt,FALSE,,
1996 (69th),1996,69,best_actor_leading_role,Best Actor in a Leading Role,Billy Bob Thornton,Sling Blade,FALSE,,
1997 (70th),1997,70,best_actor_leading_role,Best Actor in a Leading Role,Jack Nicholson,As Good as It Gets,TRUE,,
1997 (70th),1997,70,best_actor_leading_role,Best Actor in a Leading Role,Matt Damon,Good Will Hunting,FALSE,,
1997 (70th),1997,70,best_actor_leading_role,Best Actor in a Leading Role,Robert Duvall,The Apostle,FALSE,,
1997 (70th),1997,70,best_actor_leading_role,Best Actor in a Leading Role,Peter Fonda,Ulee's Gold,FALSE,,
1997 (70th),1997,70,best_actor_leading_role,Best Actor in a Leading Role,Dustin Hoffman,Wag the Dog,FALSE,,
1998 (71st),1998,71,best_actor_leading_role,Best Actor in a Leading Role,Roberto Benigni,Life Is Beautiful,TRUE,,
1998 (71st),1998,71,best_actor_leading_role,Best Actor in a Leading Role,Tom Hanks,Saving Private Ryan,FALSE,,
1998 (71st),1998,71,best_actor_leading_role,Best Actor in a Leading Role,Ian McKellen,Gods and Monsters,FALSE,,
1998 (71st),1998,71,best_actor_leading_role,Best Actor in a Leading Role,Nick Nolte,Affliction,FALSE,,
1998 (71st),1998,71,best_actor_leading_role,Best Actor in a Leading Role,Edward Norton,American History X,FALSE,,
1999 (72nd),1999,72,best_actor_leading_role,Best Actor in a Leading Role,Kevin Spacey,American Beauty,TRUE,,
1999 (72nd),1999,72,best_actor_leading_role,Best Actor in a Leading Role,Russell Crowe,The Insider,FALSE,,
1999 (72nd),1999,72,best_actor_leading_role,Best Actor in a Leading Role,Richard Farnsworth,The Straight Story,FALSE,,
1999 (72nd),1999,72,best_actor_leading_role,Best Actor in a Leading Role,Sean Penn,Sweet and Lowdown,FALSE,,
1999 (72nd),1999,72,best_actor_leading_role,Best Actor in a Leading Role,Denzel Washington,The Hurricane,FALSE,black,
2000 (73rd),2000,73,best_actor_leading_role,Best Actor in a Leading Role,Russell Crowe,Gladiator,TRUE,,
2000 (73rd),2000,73,best_actor_leading_role,Best Actor in a Leading Role,Javier Bardem,Before Night Falls,FALSE,hispanic,First Spanish actor to be nominated.
2000 (73rd),2000,73,best_actor_leading_role,Best Actor in a Leading Role,Tom Hanks,Cast Away,FALSE,,
2000 (73rd),2000,73,best_actor_leading_role,Best Actor in a Leading Role,Ed Harris,Pollock,FALSE,,
2000 (73rd),2000,73,best_actor_leading_role,Best Actor in a Leading Role,Geoffrey Rush,Quills,FALSE,,
2001 (74th),2001,74,best_actor_leading_role,Best Actor in a Leading Role,Denzel Washington,Training Day,TRUE,black,"Second African-American actor to receive the award for Best Actor.First time two African-American performers won Oscars in the same year (Halle Berry, Monster's Ball).First African-American actor to win multiple competitive Academy Awards.First and only African-American actor to win Academy Awards in both acting categories (lead and supporting)."
2001 (74th),2001,74,best_actor_leading_role,Best Actor in a Leading Role,Russell Crowe,A Beautiful Mind,FALSE,,
2001 (74th),2001,74,best_actor_leading_role,Best Actor in a Leading Role,Sean Penn,I Am Sam,FALSE,,
2001 (74th),2001,74,best_actor_leading_role,Best Actor in a Leading Role,Will Smith,Ali,FALSE,black,First time multiple African-American actors nominated for Best Actor in the same year.
2001 (74th),2001,74,best_actor_leading_role,Best Actor in a Leading Role,Tom Wilkinson,In the Bedroom,FALSE,,
2002 (75th),2002,75,best_actor_leading_role,Best Actor in a Leading Role,Adrien Brody,The Pianist,TRUE,,
2002 (75th),2002,75,best_actor_leading_role,Best Actor in a Leading Role,Nicolas Cage,Adaptation,FALSE,,
2002 (75th),2002,75,best_actor_leading_role,Best Actor in a Leading Role,Michael Caine,The Quiet American,FALSE,,
2002 (75th),2002,75,best_actor_leading_role,Best Actor in a Leading Role,Daniel Day-Lewis,Gangs of New York,FALSE,,
2002 (75th),2002,75,best_actor_leading_role,Best Actor in a Leading Role,Jack Nicholson,About Schmidt,FALSE,,
2003 (76th),2003,76,best_actor_leading_role,Best Actor in a Leading Role,Sean Penn,Mystic River,TRUE,,
2003 (76th),2003,76,best_actor_leading_role,Best Actor in a Leading Role,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl,FALSE,,
2003 (76th),2003,76,best_actor_leading_role,Best Actor in a Leading Role,Ben Kingsley,House of Sand and Fog,FALSE,asian,
2003 (76th),2003,76,best_actor_leading_role,Best Actor in a Leading Role,Jude Law,Cold Mountain,FALSE,,
2003 (76th),2003,76,best_actor_leading_role,Best Actor in a Leading Role,Bill Murray,Lost in Translation,FALSE,,
2004 (77th),2004,77,best_actor_leading_role,Best Actor in a Leading Role,Jamie Foxx,Ray,TRUE,black,First African-American to receive two acting nominations in the same year.
2004 (77th),2004,77,best_actor_leading_role,Best Actor in a Leading Role,Don Cheadle,Hotel Rwanda,FALSE,black,
2004 (77th),2004,77,best_actor_leading_role,Best Actor in a Leading Role,Johnny Depp,Finding Neverland,FALSE,,
2004 (77th),2004,77,best_actor_leading_role,Best Actor in a Leading Role,Leonardo DiCaprio,The Aviator,FALSE,,
2004 (77th),2004,77,best_actor_leading_role,Best Actor in a Leading Role,Clint Eastwood,Million Dollar Baby,FALSE,,
2005 (78th),2005,78,best_actor_leading_role,Best Actor in a Leading Role,Philip Seymour Hoffman,Capote,TRUE,,
2005 (78th),2005,78,best_actor_leading_role,Best Actor in a Leading Role,Terrence Howard,Hustle & Flow,FALSE,black,
2005 (78th),2005,78,best_actor_leading_role,Best Actor in a Leading Role,Heath Ledger,Brokeback Mountain,FALSE,,
2005 (78th),2005,78,best_actor_leading_role,Best Actor in a Leading Role,Joaquin Phoenix,Walk the Line,FALSE,,
2005 (78th),2005,78,best_actor_leading_role,Best Actor in a Leading Role,David Strathairn,"Good Night, and Good Luck",FALSE,,
2006 (79th),2006,79,best_actor_leading_role,Best Actor in a Leading Role,Forest Whitaker,The Last King of Scotland,TRUE,black,
2006 (79th),2006,79,best_actor_leading_role,Best Actor in a Leading Role,Leonardo DiCaprio,Blood Diamond,FALSE,,
2006 (79th),2006,79,best_actor_leading_role,Best Actor in a Leading Role,Ryan Gosling,Half Nelson,FALSE,,
2006 (79th),2006,79,best_actor_leading_role,Best Actor in a Leading Role,Peter O'Toole,Venus,FALSE,,
2006 (79th),2006,79,best_actor_leading_role,Best Actor in a Leading Role,Will Smith,The Pursuit of Happyness,FALSE,black,
